,id,sentence,subject_entity,object_entity,label,annotator,pair,label_,label_num
58,이승만3_277,"이승만은 이범석이 국무총리 인준을 받자마자 ""국무총리의 정견이라는 것은 대통령을 보필하여 대통령의 정견을 충실히 실천에 옮기는 것""이라고 국무총리의 역할을 규정하였다.","{'word': '이범석', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}","{'word': '국무총리', 'start_idx': 10, 'end_idx': 13, 'entity_type': 'POH'}",no_relation,정준녕,"('이범석', '국무총리')",per:title,5
59,이승만3_319,"1947년 5월 9일 이승만은 ""대한임정법통관계는 지금 문제삼지 말고 아직 잠복상태로 계속하였다가 정식국회와 정식정부가 수립된 후에는 임시 의정원과 임시정부의 법통을 정당히 전임시킬 수 있을 것""이라고 말했다.","{'word': '이승만', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '1947년 5월 9일', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'DAT'}",no_relation,정준녕,"('이승만', '1947년 5월 9일')",no_relation,1
60,박정희_57,민족문제연구소가 주장하는 박정희의 혈서 내용은 박정희의 만주군 서류지원 당시 함께 교사 생활을 했던 유증선씨의 증언과 상당히 엇갈린다.,"{'word': '박정희', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}","{'word': '민족문제연구소', 'start_idx': 0, 'end_idx': 6, 'entity_type': 'ORG'}",no_relation,이정아,"('박정희', '민족문제연구소')",no_relation,1
61,이승만3_100,이승만과 김구를 공동영수로 추대하였다.,"{'word': '이승만', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '공동영수', 'start_idx': 9, 'end_idx': 12, 'entity_type': 'POH'}",per:title,정준녕,"('이승만', '공동영수')",per:title,5
62,문재인_152,"강남 3구를 비롯한 서울 11개구와 세종시를 투기지역으로, 투기지역 및 서울 14개구와 경기도 과천시를 투기과열지구로, 투기과열지구 및 부산 7개구와 및 경기도 6개시를 조정대상지역으로 지정했고, 투기지역과 투기과열지구의 주택담보대출비율(LTV)·총부채상환비율(DTI)을 각각 60%와 50%에서 40%로 일괄 하향 조정하기로 했다.","{'word': '서울', 'start_idx': 11, 'end_idx': 12, 'entity_type': 'LOC'}","{'word': '강남', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('서울', '강남')",loc:subordinate,8
63,이승만3_233,이 무렵부터 이승만의 단선단정론과 김구·김규식의 남북협상론 간 대립이 심화되고 국론도 분열되기 시작했다.,"{'word': '이승만', 'start_idx': 7, 'end_idx': 9, 'entity_type': 'PER'}","{'word': '김구', 'start_idx': 19, 'end_idx': 20, 'entity_type': 'PER'}",no_relation,정준녕,"('이승만', '김구')",no_relation,1
64,문재인_22,이후 12월 새누리당 박근혜 후보와 통합진보당 이정희 후보와 함께 토론에 참석했다.,"{'word': '이정희', 'start_idx': 26, 'end_idx': 28, 'entity_type': 'PER'}","{'word': '통합진보당', 'start_idx': 20, 'end_idx': 24, 'entity_type': 'ORG'}",per:employee_of,이원재,"('이정희', '통합진보당')",per:employee_of,3
65,대한민국3_0,2017년 전임 대통령의 파면으로 조기에 치러진 제19대 대선에서는 더불어민주당의 문재인 후보가 대통령으로 당선되며 진보진영으로의 정권교체가 이뤄졌다.,"{'word': '문재인', 'start_idx': 46, 'end_idx': 48, 'entity_type': 'PER'}","{'word': '더불어민주당', 'start_idx': 38, 'end_idx': 43, 'entity_type': 'ORG'}",per:employee_of,김별희,"('문재인', '더불어민주당')",per:employee_of,3
66,국가원수_1,"사회주의 국가의 경우 과거에는 소련과 같이 의회 의장이 국가원수인 경우가 대부분이였고, 현재는 중화인민공화국, 쿠바와 같이 국가주석이 국가원수일 경우가 대부분이다.","{'word': '소련', 'start_idx': 17, 'end_idx': 18, 'entity_type': 'ORG'}","{'word': '중화인민공화국', 'start_idx': 53, 'end_idx': 59, 'entity_type': 'ORG'}",no_relation,이원재,"('소련', '중화인민공화국')",no_relation,1
67,대한민국4_25,"2000년 이후 자신이 게이임을 커밍아웃한 홍석천을 시작으로 트랜스젠더인 하리수, 이시연 등의 공개적 활동 등으로 성소수자들에 대한 맹목적 거부감이 사회적으로 서서히 사라지기 시작하였다.","{'word': '홍석천', 'start_idx': 24, 'end_idx': 26, 'entity_type': 'PER'}","{'word': '2000년 이후', 'start_idx': 0, 'end_idx': 7, 'entity_type': 'DAT'}",no_relation,정준녕,"('홍석천', '2000년 이후')",no_relation,1
68,이승만3_302,"1946년 7월 이승만은 상하이 임시정부를 계승한 형태로든지, 선출된 실행위원회에서 임명된 형태로든지 대한민국 정부의 수립을 촉구하면서 미소공동위원회에 도전했다.","{'word': '이승만', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'PER'}","{'word': '1946년 7월', 'start_idx': 0, 'end_idx': 7, 'entity_type': 'DAT'}",no_relation,정준녕,"('이승만', '1946년 7월')",no_relation,1
69,박근혜1_38,"서울대학교 법학전문대학원 조국 교수는 ""박근혜 전 대표는 불편한 질문과 비판을 참지 못한다.","{'word': '조국', 'start_idx': 14, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '교수', 'start_idx': 17, 'end_idx': 18, 'entity_type': 'POH'}",per:title,이정아,"('조국', '교수')",per:title,5
70,박정희_24,"독립운동가이자 시인이었던 윤동주에게는 히라누마 도오주(平沼東柱), 대한민국 10대 대통령 최규하에게는 우메하라 게이이치(梅原圭一), 심지어 박정희의 정치적 라이벌이었던 김대중에게도 도요다 다이쥬(豊田大中)라는 창씨개명된 이름이 있었다.","{'word': '최규하', 'start_idx': 50, 'end_idx': 52, 'entity_type': 'PER'}","{'word': '대한민국 10대 대통령', 'start_idx': 37, 'end_idx': 48, 'entity_type': 'POH'}",per:title,이정아,"('최규하', '대한민국 10대 대통령')",per:title,5
71,한반도_30,"백두산 일대에는 백두산 외에도 대연지봉(大脂峰:2,358m)·소연지봉(小脂峰:2,115m)·간백산(間白山:2,162m)·소백산(小白山:2,172m)·북포태산(北胞胎山:2,288m)·두류산(頭流山:2,309m) 등의 화산들이 있다.","{'word': '백두산', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '북포태산', 'start_idx': 83, 'end_idx': 86, 'entity_type': 'LOC'}",loc:subordinate,김별희,"('백두산', '북포태산')",loc:subordinate,8
72,이승만3_124,"초대 내각을 구성한 장관으로는 외무 장택상, 내무 윤치영, 재무 김도연, 법무 이인, 국방 이범석(겸임), 문교 안호상, 농림 조봉암, 상공 임영신, 사회 전진한, 교통 민희식, 체신 윤석구, 무임소국무위원 이청천(지청천)·이윤영 등이 임명되었다.","{'word': '윤치영', 'start_idx': 28, 'end_idx': 30, 'entity_type': 'PER'}","{'word': '장관', 'start_idx': 11, 'end_idx': 12, 'entity_type': 'POH'}",per:title,정준녕,"('윤치영', '장관')",per:title,5
73,대한민국1_38,"1948년 제헌 국회에서 대한민국의 국호를 계승하여 헌법에 명시하였고, 다시 1950년 1월 16일 국무원 고시 제7호 ‘국호 및 일부 지방명과 지도색 사용에 관한 건’에 의해 확정하였다.","{'word': '국무원 고시 제7호 ‘국호 및 일부 지방명과 지도색 사용에 관한 건', 'start_idx': 56, 'end_idx': 92, 'entity_type': 'POH'}","{'word': '1950년 1월 16일', 'start_idx': 43, 'end_idx': 54, 'entity_type': 'DAT'}",event/artifact:date,이원재,"('국무원 고시 제7호 ‘국호 및 일부 지방명과 지도색 사용에 관한 건', '1950년 1월 16일')",event/artifact:date,9
74,윤석열_50,"당내 경선을 통해 국민의힘 후보로 선출되었으며, 2022년 3월 제20대 대통령 선거에 출마해 당선되었다.","{'word': '제20대 대통령 선거', 'start_idx': 36, 'end_idx': 46, 'entity_type': 'EVT'}","{'word': '2022년 3월', 'start_idx': 27, 'end_idx': 34, 'entity_type': 'DAT'}",event/artifact:date,정준녕,"('제20대 대통령 선거', '2022년 3월')",event/artifact:date,9
75,이승만3_17,"즉 한국독립당이 미소공위에 불참한다고 하자, 이에 반발한 안재홍·박용희(朴容羲) 등 혁신파는 신한국민당을, 권태석 등 민주파는 민주한독당을 각각 분리 결성하고 임정수립대책협의회에 합류했다.","{'word': '박용희', 'start_idx': 36, 'end_idx': 38, 'entity_type': 'PER'}","{'word': '혁신파', 'start_idx': 47, 'end_idx': 49, 'entity_type': 'ORG'}",per:employee_of,정준녕,"('박용희', '혁신파')",per:employee_of,3
76,이승만3_41,"이승만이 임정법통론을 일시보류한데다가 4월 29일 임시정부 주석 취임까지 거부하자 급기야 5월 2일 경교장에서 이승만, 김구, 조소앙, 조완구, 이청천, 김창숙 등 국민의회 국무위원들과 독촉국민회 지방대표 여러 명이 모여 회담을 하였는데, 이승만의 '임정봉대가 필요할 시기가 올 때까지 보류하자'는 의견과 임시정부 일부요인의 '임정봉대가 필요하다'는 이견을 좁히지 못하였다.","{'word': '이승만', 'start_idx': 62, 'end_idx': 64, 'entity_type': 'PER'}","{'word': '조소앙', 'start_idx': 71, 'end_idx': 73, 'entity_type': 'PER'}",per:colleagues,정준녕,"('이승만', '조소앙')",per:colleagues,4
77,박근혜1_37,"칠푼이는 지능이 조금 모자라는 사람을 놀림조로 이르는 말인데, 과거 이명박 대통령이나 전두환, 노태우 전 대통령의 독재, 독단적인 면에 대해서도 칠푼이라 표현한 적이 있어 박근혜 의원과 친박계의 독선적인 당 운영에 대한 비판적 표현으로 보는 시각이 있다.","{'word': '이명박', 'start_idx': 38, 'end_idx': 40, 'entity_type': 'PER'}","{'word': '대통령', 'start_idx': 42, 'end_idx': 44, 'entity_type': 'POH'}",per:title,이정아,"('이명박', '대통령')",per:title,5
78,박정희_26,"이에 대해 김병태 건국대학교 명예교수는 ""박정희가 일본 육사를 졸업하고 관동군 23사단 72연대에 배속됐는데 거기 연대장의 이름이 오카모토였다""고 설명하였다.","{'word': '김병태', 'start_idx': 6, 'end_idx': 8, 'entity_type': 'PER'}","{'word': '건국대학교 명예교수', 'start_idx': 10, 'end_idx': 19, 'entity_type': 'POH'}",per:title,이정아,"('김병태', '건국대학교 명예교수')",per:employee_of,3
79,이승만3_39,2월 13일 비상국민회의로부터 최고정무위원 선임권을 위임 받은 이승만·김구는 28인의 비상국민회의 최고정무위원회를 구성하였다.,"{'word': '이승만', 'start_idx': 35, 'end_idx': 37, 'entity_type': 'PER'}","{'word': '김구', 'start_idx': 39, 'end_idx': 40, 'entity_type': 'PER'}",per:colleagues,정준녕,"('이승만', '김구')",per:colleagues,4
80,이승만3_336,"5월 5일 오후 8시경 김구·김규식 등은 일행 60여명과 같이 서울에 무사히 돌아왔고, 5월 6일 김구는 '큰 소득은 없었다', '첫술에 배부르는 법은 없다', '기초를 튼튼히 닦아 놓았다'라고 소감을 밝힌 후 남북협상의 성과에 대한 김구·김규식 공동성명서를 발표하였다.","{'word': '김구', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '5월 5일', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",no_relation,정준녕,"('김구', '5월 5일')",no_relation,1
81,윤석열_17,"2019년 7월 검찰총장 취임사에서 “이제는 자유민주주의와 시장경제 질서의 본질을 지키는 데 역량을 더 집중시켜야 한다”고 강조하면서 대검찰청 대변인실을 통해 “신임 총장은 시카고학파인 밀턴 프리드먼과 1947년 스위스에서 자유주의 학자들의 모임인 몽펠르랭소사이어티(MPS)를 결성해 자유주의 가치를 지키고 확산하는 데 힘을 쏟은 오스트리아학파 경제학자인 루트비히 폰 미제스의 사상에 깊이 공감하고 있고, 자유시장경제와 형사 법집행 문제에 관해 고민해 왔다”며 “시장경제와 가격기구, 자유로운 기업 활동이 인류의 번영과 행복을 증진해 왔고, 이는 역사적으로도 증명된 사실이라는 강한 믿음을 가지고 있다”고 설명했다.","{'word': '루트비히 폰 미제스', 'start_idx': 199, 'end_idx': 208, 'entity_type': 'PER'}","{'word': '경제학자', 'start_idx': 193, 'end_idx': 196, 'entity_type': 'POH'}",per:title,정준녕,"('루트비히 폰 미제스', '경제학자')",per:title,5
82,대한민국1_59,"고조선 멸망을 전후하여 부여, 옥저, 동예, 진국, 삼한 등 여러 나라가 생겨났고, 이후 고구려, 백제, 신라의 삼국 시대로 이어졌으며 이 중 신라가 삼국을 부분적으로 통일하는 한편 북쪽의 발해와 함께 남북국 시대를 형성했다.","{'word': '고조선', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '동예', 'start_idx': 21, 'end_idx': 22, 'entity_type': 'LOC'}",no_relation,이원재,"('고조선', '동예')",no_relation,1
83,문재인_3,"동년 대선 출마를 선언했으며 손학규, 김두관, 정세균 등과 겨루어 전국 순회경선 13회 전승을 거두며 민주통합당 제18대 대선 후보로 확정되어 출마하였으나 새누리당의 박근혜 후보에게 패배하였다.","{'word': '박근혜', 'start_idx': 93, 'end_idx': 95, 'entity_type': 'PER'}","{'word': '새누리당', 'start_idx': 87, 'end_idx': 90, 'entity_type': 'ORG'}",per:employee_of,이원재,"('박근혜', '새누리당')",per:employee_of,3
84,박정희_49,"김희덕(金熙德) 최고재건회의 외무 겸 국방위원장, 유양수(柳陽洙) 재경위원장, 홍종철(洪鍾哲) 문사위원장 등이 3.16 성명을 발표하게 된 동기를 번갈아가며 설명하였다.","{'word': '유양수', 'start_idx': 28, 'end_idx': 30, 'entity_type': 'PER'}","{'word': '재경위원장', 'start_idx': 37, 'end_idx': 41, 'entity_type': 'POH'}",per:title,이정아,"('유양수', '재경위원장')",per:title,5
85,대한민국4_19,"1923년부터는 조만식, 안재홍, 김성수 등에 의해 물산 장려 운동이 진행되어 국산 공업품을 활용하자는 운동이 일어나기도 하였다.","{'word': '김성수', 'start_idx': 19, 'end_idx': 21, 'entity_type': 'PER'}","{'word': '1923년', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",no_relation,정준녕,"('김성수', '1923년')",no_relation,1
86,대한민국4_5,"대한민국의 도시철도는 수도권과 동남권, 대구광역시, 대전광역시, 광주광역시 등에서 운행되고 있다.","{'word': '대한민국', 'start_idx': 0, 'end_idx': 3, 'entity_type': 'LOC'}","{'word': '대구광역시', 'start_idx': 22, 'end_idx': 26, 'entity_type': 'LOC'}",loc:subordinate,정준녕,"('대한민국', '대구광역시')",loc:subordinate,8
87,박근혜2_30,광주광역시의 시민단체와 법조계는 박근혜 후보의 발언이 사법부를 부정하는 것이라고 비판하였다.,"{'word': '박근혜', 'start_idx': 18, 'end_idx': 20, 'entity_type': 'PER'}","{'word': '광주광역시의 시민단체', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'ORG'}",no_relation,김별희,"('박근혜', '광주광역시의 시민단체')",no_relation,1
88,박근혜2_16,"1989년 무렵부터 최태민과 박근혜의 내연관계 설이 시중에 돌았고, 이는 그대로 그해 10월 청와대 민정수석실의 보고서를 통해 노태우 대통령에게 보고되었으며, 2016년 11월 시중에 알려졌다.","{'word': '노태우', 'start_idx': 71, 'end_idx': 73, 'entity_type': 'PER'}","{'word': '대통령', 'start_idx': 75, 'end_idx': 77, 'entity_type': 'POH'}",per:title,김별희,"('노태우', '대통령')",per:title,5
